MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,SaleType,SaleCondition,SalePrice,TotalBsmtSF_1stFlrSF_PC,2ndFlrSF_GrLivArea_PC,LotArea_LotFrontage_PC
120,RM,NoAlley,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,GasA,Ex,Y,SBrkr,1,2,0,2,1,TA,5,Typ,0,NoFirePlace,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,NoPool,NoFence,WD,Normal,165000,166.57057911874222,-346.99250118367223,-0.6825897395546274
60,RL,NoAlley,Reg,Lvl,Corner,Sawyer,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,GasA,TA,Y,SBrkr,0,1,1,4,1,TA,7,Typ,0,NoFirePlace,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,NoPool,MnPrv,WD,Normal,158000,-394.4296770869612,342.0074608554077,0.11160388658206166
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,8,Typ,0,NoFirePlace,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,NoPool,NoFence,WD,Normal,176000,-329.42963474644944,381.00749334433505,-0.23432254637583583
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,NoPool,NoFence,New,Partial,219210,-178.42955258022596,637.0075852432669,0.3182449193443144
75,RM,NoAlley,IR1,Bnk,Corner,OldTown,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,GasA,Ex,Y,SBrkr,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,NoPool,NoFence,ConLw,Normal,144000,-242.4295849914281,528.0075499029278,-0.03537991543043617
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,NoPool,NoFence,WD,Normal,178000,154.5705754748683,-346.99250616660424,0.023828739740460847
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,GasA,Gd,Y,SBrkr,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,NoPool,NoFence,WD,Normal,148000,-6.429324922434944,-346.992439776997,0.24159266330065243
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,GasA,Gd,Y,SBrkr,0,1,0,3,1,TA,5,Typ,0,NoFirePlace,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,Oth,Abnorml,116050,-193.42955989190943,-346.99267731698103,0.054601054195345
60,RL,NoAlley,Reg,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,NoPool,NoFence,WD,Normal,197900,-191.42955890734402,566.0075709983817,0.20392382538832443
50,RM,NoAlley,Reg,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,GasA,Ex,Y,SBrkr,1,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,NoPool,NoFence,WD,Normal,117000,-173.4295501797002,117.00748818113465,-0.4998239075316615
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,NoPool,NoFence,WD,Normal,213000,572.5706759974805,-346.9923562887482,0.11686613256969558
20,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,GasA,Ex,Y,SBrkr,1,1,1,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,NoPool,MnPrv,WD,Normal,153500,-1.42946783462844,-346.9925673008336,0.16976896904238004
20,RL,NoAlley,IR1,Lvl,CulDSac,SawyerW,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,GasA,Gd,Y,SBrkr,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,NoPool,NoFence,WD,Normal,271900,1100.570760035439,-346.99220549836525,0.5627345875783636
20,RH,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,GasA,TA,Y,SBrkr,1,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,NoPool,MnPrv,WD,Normal,107000,-1.4294773600272492,-346.9925758481452,-0.012987744792605227
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,NoPool,NoFence,WD,Normal,200000,624.5706914292432,-346.9923350176036,0.027206054659664858
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,6,Typ,0,NoFirePlace,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,140000,-126.42934772835872,-346.99247737334684,-0.1159733757938941
20,RL,NoAlley,IR1,Lvl,CulDSac,Somerst,RRNn,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,NoPool,NoFence,New,Partial,290000,602.570681505923,-346.9923470628776,0.21374851803564177
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,NoPool,GdPrv,WD,Normal,189000,-2.429477734856391,443.00760518456474,0.2079224132065054
50,RL,NoAlley,IR1,Bnk,Inside,Gilbert,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,GasA,Gd,Y,SBrkr,0,2,0,4,1,TA,8,Typ,0,NoFirePlace,Basment,1988.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,NoPool,NoFence,WD,Normal,164000,-498.4293856194814,325.0075941357042,0.6418073724302946
30,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,GasA,TA,Y,SBrkr,1,1,0,2,1,TA,4,Typ,0,NoFirePlace,Attchd,1941.0,Unf,1,234,TA,TA,N,0,113,0,0,0,NoPool,NoFence,WD,Normal,113000,-385.4296709243051,-346.99280435983957,-0.11048564482597278
80,RL,NoAlley,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,GasA,Ex,Y,SBrkr,1,0,0,0,1,TA,3,Typ,0,NoFirePlace,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,NoPool,NoFence,WD,Normal,145000,-409.42946615627693,-346.99262404424746,0.17690910466378895
85,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,NoPool,NoFence,WD,Normal,134500,-132.4294877880319,-346.9926039080161,0.11791585280216843
20,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,GasA,TA,Y,SBrkr,0,1,0,3,1,TA,5,Typ,0,NoFirePlace,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,NoPool,MnPrv,WD,Normal,125000,-163.4295454324648,-346.99266005921555,-0.03251133931670935
90,RM,NoAlley,Reg,Lvl,Inside,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,2,0,4,2,TA,8,Typ,0,NoFirePlace,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,112000,-1057.4291844303846,237.00764696803543,-0.006339961280446005
20,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,NoPool,NoFence,New,Partial,229456,242.57060701919227,-346.99246529771347,-0.00860697793716625
50,RM,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,Gd,N,SBrkr,0,1,0,2,1,TA,3,Typ,0,NoFirePlace,NoGarage,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,0,0,0,0,NoPool,NoFence,WD,Normal,80500,-1057.4295640054204,-106.99268072613592,-0.4470411956272642
160,RM,NoAlley,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,GasA,TA,Y,SBrkr,0,1,1,3,1,TA,7,Typ,0,NoFirePlace,NoGarage,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,201,0,0,0,0,NoPool,NoFence,WD,Abnorml,91500,-385.4296709243051,199.00742638376613,-2.0190390637130964
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,GasA,TA,Y,SBrkr,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Attchd,1964.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Abnorml,115000,-145.42953706387516,-346.992649980102,-0.1393448352572495
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,GasA,Ex,Y,SBrkr,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322,TA,TA,Y,0,63,0,0,0,NoPool,NoFence,WD,Normal,134000,-105.4293836229449,-346.9925065840713,-0.17521875966378708
50,RL,NoAlley,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,GasA,Ex,Y,SBrkr,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,NoPool,GdWo,WD,Normal,143000,-17.42941800139556,331.0076198068427,0.20012757671138992
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,GasA,TA,N,FuseA,0,2,0,4,1,TA,7,Mod,0,NoFirePlace,Detchd,1951.0,Unf,2,528,TA,TA,Y,0,30,0,0,0,NoPool,MnPrv,WD,Normal,137900,1078.5707479158814,-346.99221951436243,0.27736329044260266
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,GasA,Ex,Y,SBrkr,1,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,100,75,0,0,0,NoPool,NoFence,WD,Normal,184000,-269.4295996764996,355.00750835143816,0.41364059988333324
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,GasA,Ex,Y,SBrkr,0,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1958.0,RFn,1,264,TA,TA,Y,224,0,0,0,0,NoPool,MnWw,WD,Normal,145000,-469.429360751237,-346.9925380285046,0.11351830109673777
60,RL,NoAlley,IR1,Lvl,CulDSac,Somerst,Feedr,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,TA,Y,100,18,0,0,0,NoPool,NoFence,WD,Normal,214000,-163.4295454324648,692.0075968579251,0.5362063278957105
20,RL,NoAlley,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,GasA,Ex,Y,SBrkr,1,1,0,2,1,Gd,5,Typ,0,NoFirePlace,Detchd,1992.0,Unf,2,576,TA,TA,Y,0,240,0,0,0,NoPool,NoFence,WD,Normal,147000,-145.42953706387516,-346.992649980102,0.01470528444719399
120,RL,NoAlley,Reg,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,GasA,Ex,Y,SBrkr,1,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1052,TA,TA,Y,0,72,0,224,0,NoPool,NoFence,New,Partial,367294,644.5706889100031,-346.9923344227988,-0.04346927063421013
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,GasA,Gd,Y,SBrkr,0,2,0,4,1,TA,7,Maj1,0,NoFirePlace,Basment,1960.0,Unf,1,404,TA,TA,Y,0,0,0,0,0,NoPool,GdWo,WD,Normal,127000,17.570720070328207,-346.9923959777457,-0.09946976791499296
90,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,GasA,Ex,Y,SBrkr,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,155,24,145,0,0,NoPool,NoFence,WD,Normal,190000,303.57061712362975,912.007722534953,0.7139262669098301
90,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1962.0,Unf,2,540,TA,TA,Y,0,18,0,0,0,NoPool,GdWo,WD,Normal,132500,48.570582015100854,-346.9925154313659,-0.11994885641997932
90,RL,NoAlley,Reg,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,2,0,2,2,TA,6,Typ,0,NoFirePlace,CarPort,1962.0,Unf,2,462,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,101800,-1057.4292261361463,-346.99250118367223,0.09279089664486406
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,GasA,Fa,Y,SBrkr,1,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1959.0,RFn,2,531,TA,TA,Y,0,0,0,0,0,NoPool,MnPrv,COD,Abnorml,142000,130.57056802038073,-346.9925162820867,0.3049075653178477
70,RH,NoAlley,Reg,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,GasA,TA,N,FuseA,0,1,1,4,1,TA,7,Typ,0,NoFirePlace,NoGarage,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,192,0,0,0,NoPool,NoFence,WD,Abnorml,130000,-117.42947624546468,593.0076175898419,-0.14637089523379387
70,RL,NoAlley,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,GasA,Gd,Y,FuseF,0,1,1,4,1,TA,9,Typ,0,NoFirePlace,Detchd,1914.0,Unf,1,180,Fa,Fa,N,203,40,0,0,0,NoPool,NoFence,WD,Normal,138887,-310.4295233059322,545.0075751085169,0.49479397576162576
160,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,GasA,Ex,Y,SBrkr,0,2,1,2,1,Gd,6,Typ,0,NoFirePlace,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,NoPool,NoFence,WD,Normal,175500,-293.42961328335014,515.0075320388269,-1.3785041583941293
60,RL,NoAlley,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,NoPool,NoFence,WD,Normal,195000,-210.42956838390182,754.0075928259487,0.04608536197123492
20,RL,NoAlley,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,GasA,Ex,Y,SBrkr,0,1,1,3,1,TA,6,Typ,0,NoFirePlace,Detchd,2005.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Abnorml,142500,83.5705527472594,-346.9925366970385,0.2931697320460369
20,RL,NoAlley,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,GasA,Ex,Y,SBrkr,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,472,TA,TA,Y,120,33,0,0,0,NoPool,NoFence,WD,Normal,265900,418.5706475990669,-346.9924037574587,-0.024238604193284274
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,GasA,Ex,Y,SBrkr,1,2,1,3,1,Gd,8,Typ,0,NoFirePlace,Attchd,2003.0,RFn,2,543,TA,TA,Y,0,63,0,0,0,NoPool,NoFence,WD,Normal,224900,-173.4295501797002,537.0075715757512,-0.10701040522033267
20,RL,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2007.0,RFn,3,954,TA,TA,Y,0,56,0,0,0,NoPool,NoFence,New,Partial,248328,631.5706866557334,-346.9923383015822,0.173312549260336
85,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,GasA,TA,Y,SBrkr,1,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2,528,TA,TA,Y,0,120,0,0,0,NoPool,MnPrv,WD,Family,170000,-4.42941766215813,-346.99252270847967,0.25121772640792983
20,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NoMasonry,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,GasA,Ex,Y,SBrkr,1,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,850,TA,TA,Y,216,229,0,0,0,NoPool,NoFence,New,Partial,465000,1018.5707413974733,-346.9922339295394,0.5952748404380284
70,RL,NoAlley,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,GasA,Fa,Y,SBrkr,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,230000,-265.4295974603143,378.0075144891528,0.27189059078332534
80,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,GasA,Ex,Y,SBrkr,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,477,TA,TA,Y,268,112,0,147,0,NoPool,NoFence,WD,Abnorml,178000,-472.4293592842679,381.00761939499415,0.3245187008566024
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,2005.0,RFn,2,615,TA,TA,Y,0,45,0,0,0,NoPool,NoFence,New,Partial,186500,-301.42961794067276,450.00751712945026,-0.11057642009578217
